Src_Port,Dst_Port,Protocol,Flow_Duration,Tot_Fwd_Pkts,Tot_Bwd_Pkts,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Fwd_Pkt_Len_Max,Fwd_Pkt_Len_Min,Fwd_Pkt_Len_Mean,Fwd_Pkt_Len_Std,Bwd_Pkt_Len_Max,Bwd_Pkt_Len_Min,Bwd_Pkt_Len_Mean,Bwd_Pkt_Len_Std,Flow_Byts/s,Flow_Pkts/s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Tot,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Tot,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Len,Bwd_Header_Len,Fwd_Pkts/s,Bwd_Pkts/s,Pkt_Len_Min,Pkt_Len_Max,Pkt_Len_Mean,Pkt_Len_Std,Pkt_Len_Var,FIN_Flag_Cnt,SYN_Flag_Cnt,RST_Flag_Cnt,PSH_Flag_Cnt,ACK_Flag_Cnt,URG_Flag_Cnt,CWE_Flag_Count,ECE_Flag_Cnt,Down/Up_Ratio,Pkt_Size_Avg,Fwd_Seg_Size_Avg,Bwd_Seg_Size_Avg,Fwd_Byts/b_Avg,Fwd_Pkts/b_Avg,Fwd_Blk_Rate_Avg,Bwd_Byts/b_Avg,Bwd_Pkts/b_Avg,Bwd_Blk_Rate_Avg,Subflow_Fwd_Pkts,Subflow_Fwd_Byts,Subflow_Bwd_Pkts,Subflow_Bwd_Byts,Init_Fwd_Win_Byts,Init_Bwd_Win_Byts,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Active_Mean,Active_Std,Active_Max,Active_Min
0.8558744,-0.3627322,1.2968123,-0.16267873,-0.15834498,-0.6459221,0.7730989,0.41869494,1.6507639,1.814641,1.7464564,-0.19739147,1.0613571,1.2038151,1.1593848,-0.26675135,1.8094033,-0.24174199,-0.22441603,-0.05236028,-0.17100754,-0.22810218,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,-0.35752666,-0.9470359,-0.23095997,-0.1937911,1.3662049,1.031546,1.1946708,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,-1.0569705,-0.01,-0.014142843,-0.01,1.302315,1.2713531,1.7464564,1.1593848,0.0,0.0,0.0,0.0,0.0,0.0,-0.15834498,0.7730989,-0.6459221,0.41869494,0.0,-0.49849972,-0.12246757,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
-1.0558091,1.8827055,-0.74582124,-0.09999915,0.06770068,-0.6459221,0.76209784,0.38206938,1.58345,-0.54886657,0.54638165,6.450794,1.0009761,1.1425556,1.0969278,-0.26675135,-0.24419379,-0.3074011,-0.18778734,0.035939563,-0.12162481,-0.23314378,0.04982065,0.12963331,-0.029278042,0.06236615,0.19395095,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,1.0245622,-0.05952256,-0.26459455,-0.30754402,-0.7569583,0.97129214,0.61258835,2.4308434,2.2495077,-0.026465455,-0.3186755,-0.031637017,-0.1597914,0.9460056,-0.01,-0.014142843,-0.01,-0.7230583,0.4873206,0.54638165,1.0969278,0.0,0.0,0.0,0.0,0.0,0.0,0.06770068,0.76209784,-0.6459221,0.38206938,0.0,-0.3330676,0.10232606,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
-1.0558091,1.8827055,-0.74582124,-0.050390195,0.29374635,-0.6459221,2.034553,0.38206938,1.58345,-0.54886657,0.92310417,5.2308297,1.0009761,1.1425556,1.0969278,-0.26675135,-0.2823757,-0.31444335,-0.18377961,0.03595931,-0.10350596,-0.23314378,0.103794195,0.09178409,0.099076085,0.08702057,0.040486608,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,1.8143274,-0.05952256,-0.266523,-0.3232701,-0.7569583,0.97129214,0.7161883,2.130677,1.7234752,-0.026465455,-0.3186755,-0.031637017,-0.1597914,0.9460056,-0.01,-0.014142843,-0.01,-0.7230583,0.48469666,0.92310417,1.0969278,0.0,0.0,0.0,0.0,0.0,0.0,0.29374635,2.034553,-0.6459221,0.38206938,0.0,-0.3330676,0.32711968,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
-1.0114303,-0.42389992,-0.74582124,-0.15198459,-0.38439065,0.7476531,-0.53786004,1.5924565,-0.6411179,-0.5995131,-0.6337196,-0.19739147,1.0009761,1.1425556,1.0969278,-0.26675135,0.879728,-0.27641857,-0.20428424,-0.05236028,-0.15821777,-0.20541497,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,-0.13181604,-0.15045577,-0.03808152,-0.13697444,-0.14546761,0.0,-0.1597914,0.0,-0.01,-0.55496794,1.1238285,-0.30567497,-0.13428414,1.3025099,0.97129214,1.1305883,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,0.9460056,-0.01,-0.014142843,-0.01,-0.7230583,1.2052299,-0.6337196,1.0969278,0.0,0.0,0.0,0.0,0.0,0.0,-0.38439065,-0.53786004,0.7476531,1.5924565,0.0,-0.3330676,-0.3472612,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
0.8558744,-0.3627322,1.2968123,-0.108613886,-0.15834498,-0.6459221,0.7730989,0.41869494,1.6507639,1.814641,1.7464564,-0.19739147,1.0613571,1.2038151,1.1593848,-0.26675135,-0.14402716,-0.3193599,-0.12263859,-0.05236028,-0.106348135,-0.113405704,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,-0.35752666,-0.9470359,-0.28286123,-0.3027702,1.3662049,1.031546,1.1946708,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,-1.0569705,-0.01,-0.014142843,-0.01,1.302315,1.2713531,1.7464564,1.1593848,0.0,0.0,0.0,0.0,0.0,0.0,-0.15834498,0.7730989,-0.6459221,0.41869494,0.0,-0.49849972,-0.12246757,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
1.195601,-0.36912623,1.2968123,-0.17723466,0.7458377,-0.6459221,-0.39117932,-0.8004125,-0.589831,-0.5454901,-0.5804569,-0.19739147,-0.94846904,-0.8352544,-0.91954625,-0.26675135,-0.5154958,0.5115727,-0.2656862,-0.048138402,-0.19481073,-0.2772578,-0.033553112,-0.037336923,-0.02464103,-0.037218355,-0.031547677,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,0.43223846,-0.9470359,0.6583895,0.054183666,-0.7539252,-0.9740486,-0.9383599,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,-1.0569705,-0.01,-0.014142843,-0.01,-0.7230583,-0.94080096,-0.5804569,-0.91954625,0.0,0.0,0.0,0.0,0.0,0.0,0.7458377,-0.39117932,-0.6459221,-0.8004125,0.0,-0.49849972,0.77670693,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
0.6794492,-0.43074661,1.2968123,-0.17634349,0.7458377,-0.6459221,-0.39117932,-0.8004125,-0.589831,-0.5454901,-0.5804569,-0.19739147,-0.94846904,-0.8352544,-0.91954625,-0.26675135,-0.55848247,0.43524474,-0.2653507,-0.049332954,-0.195166,-0.2759974,-0.036624778,-0.03871684,-0.027095696,-0.039152037,-0.030503701,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,0.43223846,-0.9470359,0.573325,0.018461011,-0.7539252,-0.9740486,-0.9383599,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,-1.0569705,-0.01,-0.014142843,-0.01,-0.7230583,-0.94080096,-0.5804569,-0.91954625,0.0,0.0,0.0,0.0,0.0,0.0,0.7458377,-0.39117932,-0.6459221,-0.8004125,0.0,-0.49849972,0.77670693,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
-1.4021581,1.5123042,-0.74582124,-0.1386169,-0.15834498,-0.6459221,0.78318316,0.42828733,1.6683937,1.8332114,1.7647655,-0.19739147,1.0771712,1.2198594,1.1757427,-0.26675135,0.40537804,-0.29795682,-0.17911948,-0.05236028,-0.14223056,-0.17705594,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,0.23479716,-0.05952256,-0.2685495,-0.2727193,1.3828868,1.0473268,1.2114543,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,0.9460056,-0.01,-0.014142843,-0.01,1.302315,1.288671,1.7647655,1.1757427,0.0,0.0,0.0,0.0,0.0,0.0,-0.15834498,0.78318316,-0.6459221,0.42828733,0.0,-0.47611773,-0.12246757,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
-1.0162356,-0.3627322,1.2968123,-0.12881394,-0.15834498,-0.6459221,0.7730989,0.41869494,1.6507639,1.814641,1.7464564,-0.19739147,1.0613571,1.2038151,1.1593848,-0.26675135,0.1569432,-0.3074011,-0.16066533,-0.05236028,-0.1305066,-0.15625933,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,-0.35752666,-0.9470359,-0.27486464,-0.28597948,1.3662049,1.031546,1.1946708,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,-1.0569705,-0.01,-0.014142843,-0.01,1.302315,1.2713531,1.7464564,1.1593848,0.0,0.0,0.0,0.0,0.0,0.0,-0.15834498,0.7730989,-0.6459221,0.41869494,0.0,-0.49849972,-0.12246757,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
-1.0107841,-0.42389992,-0.74582124,-0.15109341,-0.38439065,0.7476531,-0.53786004,1.0064477,-0.6411179,-0.5995131,-0.6337196,-0.19739147,1.0009761,0.16240197,0.5972704,1.8874242,0.38807693,-0.27836123,-0.20260657,-0.05236028,-0.15715195,-0.20352437,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,-0.13082361,-0.1490928,-0.03808152,-0.13586758,-0.1440689,0.0,-0.1597914,0.0,-0.01,-0.55496794,1.1238285,-0.30567497,-0.13973932,0.28339162,0.97129214,0.78881514,1.2122359,0.47808295,-0.026465455,-0.3186755,-0.031637017,-0.1597914,0.9460056,-0.01,-0.014142843,-0.01,-0.7230583,0.8525727,-0.6337196,0.5972704,0.0,0.0,0.0,0.0,0.0,0.0,-0.38439065,-0.53786004,0.7476531,1.0064477,0.0,-0.3330676,-0.3472612,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
0.67952996,-0.43074661,1.2968123,-0.14218162,1.4239746,-0.6459221,-0.3031709,-0.8004125,-0.589831,-0.5454901,-0.5804569,-0.19739147,-0.94846904,-0.8352544,-0.91954625,-0.26675135,-0.85063785,-0.08351228,-0.25873795,-0.023599502,-0.16319157,-0.2766276,0.015593527,-0.027170578,0.003976897,0.0058060186,-0.031547677,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,1.0245622,-0.9470359,0.015248512,-0.26644114,-0.7539252,-0.9740486,-0.9383599,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,-1.0569705,-0.01,-0.014142843,-0.01,-0.7230583,-0.9426669,-0.5804569,-0.91954625,0.0,0.0,0.0,0.0,0.0,0.0,1.4239746,-0.3031709,-0.6459221,-0.8004125,0.0,-0.49849972,1.4510878,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
0.6616411,-0.5382003,-0.74582124,-0.16059932,-0.38439065,0.7476531,-0.53786004,1.5680394,-0.6411179,-0.5995131,-0.6337196,-0.19739147,1.1044865,0.99669933,1.0761087,0.284615,1.4818809,-0.2507322,-0.22050151,-0.05236028,-0.16852064,-0.22369078,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,-0.14140962,-0.16363123,-0.03808152,-0.14767407,-0.15898848,0.0,-0.1597914,0.0,-0.01,-0.55496794,0.23631522,-0.30567497,-0.062154483,1.1508554,1.0745845,1.1529663,0.0034498717,-0.32439682,-0.026465455,-0.3186755,-0.031637017,-0.1597914,0.9460056,-0.01,-0.014142843,-0.01,-0.7230583,1.2283205,-0.6337196,1.0761087,0.0,0.0,0.0,0.0,0.0,0.0,-0.38439065,-0.53786004,0.7476531,1.5680394,0.0,2.1569955,-0.3472612,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
0.8558744,-0.3627322,1.2968123,-0.11128742,0.29374635,-0.6459221,2.1775668,0.41869494,1.6507639,-0.42731473,1.009656,5.110913,1.0613571,1.2038151,1.1593848,-0.26675135,0.3628281,-0.28281477,-0.22199276,-0.031270824,-0.1592836,-0.23440418,0.0151547175,0.012143039,-0.029278042,-0.00966342,0.038398657,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,0.03735589,-0.9470359,-0.23479907,-0.30106613,-0.64776707,1.031546,0.78942543,2.0744977,1.6315361,-0.026465455,-0.3186755,-0.031637017,-0.1597914,-1.0569705,-0.01,-0.014142843,-0.01,-0.7230583,0.54767114,1.009656,1.1593848,0.0,0.0,0.0,0.0,0.0,0.0,0.29374635,2.1775668,-0.6459221,0.41869494,0.0,-0.49849972,0.32711968,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
-1.4021581,1.5123042,-0.74582124,-0.1460434,-0.15834498,-0.6459221,0.78318316,0.42828733,1.6683937,1.8332114,1.7647655,-0.19739147,1.0771712,1.2198594,1.1757427,-0.26675135,0.66421187,-0.28775078,-0.1930999,-0.05236028,-0.15111235,-0.19281095,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,0.23479716,-0.05952256,-0.26172498,-0.25838956,1.3828868,1.0473268,1.2114543,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,0.9460056,-0.01,-0.014142843,-0.01,1.302315,1.288671,1.7647655,1.1757427,0.0,0.0,0.0,0.0,0.0,0.0,-0.15834498,0.78318316,-0.6459221,0.42828733,0.0,-0.47611773,-0.12246757,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
0.8558744,-0.3627322,1.2968123,-0.14426105,-0.15834498,-0.6459221,0.7730989,0.41869494,1.6507639,1.814641,1.7464564,-0.19739147,1.0613571,1.2038151,1.1593848,-0.26675135,0.58159316,-0.29052797,-0.18974459,-0.05236028,-0.14898072,-0.18902975,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,-0.35752666,-0.9470359,-0.26358202,-0.26228887,1.3662049,1.031546,1.1946708,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,-1.0569705,-0.01,-0.014142843,-0.01,1.302315,1.2713531,1.7464564,1.1593848,0.0,0.0,0.0,0.0,0.0,0.0,-0.15834498,0.7730989,-0.6459221,0.41869494,0.0,-0.49849972,-0.12246757,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
0.70912933,-0.42389992,-0.74582124,-0.15198459,-0.38439065,0.7476531,-0.53786004,0.40823048,-0.6411179,-0.5995131,-0.6337196,-0.19739147,1.0009761,-0.8381715,0.08720365,4.086478,-0.04113194,-0.27641857,-0.20428424,-0.05236028,-0.15821777,-0.20541497,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,-0.13181604,-0.15045577,-0.03808152,-0.13697444,-0.14546761,0.0,-0.1597914,0.0,-0.01,-0.55496794,1.1238285,-0.30567497,-0.13428414,-0.7569583,0.97129214,0.4399217,2.8706903,3.126228,-0.026465455,-0.3186755,-0.031637017,-0.1597914,0.9460056,-0.01,-0.014142843,-0.01,-0.7230583,0.4925685,-0.6337196,0.08720365,0.0,0.0,0.0,0.0,0.0,0.0,-0.38439065,-0.53786004,0.7476531,0.40823048,0.0,-0.3330676,-0.3472612,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
-1.4168166,1.4904625,-0.74582124,-0.15465812,-0.15834498,-0.6459221,0.80060154,0.44485605,1.6988454,1.8652875,1.7963902,-0.19739147,1.1044865,1.247572,1.2039971,-0.26675135,1.1439209,-0.26993698,-0.20931718,-0.05236028,-0.16141522,-0.21108676,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,-0.06136475,-0.5032792,-0.24981329,-0.23337814,1.4117012,1.0745845,1.240444,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,0.9460056,-0.01,-0.014142843,-0.01,1.302315,1.318584,1.7963902,1.2039971,0.0,0.0,0.0,0.0,0.0,0.0,-0.15834498,0.80060154,-0.6459221,0.44485605,0.0,-0.49354562,-0.12246757,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
0.7087256,-0.42389992,-0.74582124,-0.15228166,-0.38439065,0.7476531,-0.53786004,0.40823048,-0.6411179,-0.5995131,-0.6337196,-0.19739147,1.0009761,-0.8381715,0.08720365,4.086478,-0.03277067,-0.2757485,-0.20484345,-0.05236028,-0.15857305,-0.20604517,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,-0.13214687,-0.15091011,-0.03808152,-0.13734339,-0.14593385,0.0,-0.1597914,0.0,-0.01,-0.55496794,1.1238285,-0.30567497,-0.1324025,-0.7569583,0.97129214,0.4399217,2.8706903,3.126228,-0.026465455,-0.3186755,-0.031637017,-0.1597914,0.9460056,-0.01,-0.014142843,-0.01,-0.7230583,0.4925685,-0.6337196,0.08720365,0.0,0.0,0.0,0.0,0.0,0.0,-0.38439065,-0.53786004,0.7476531,0.40823048,0.0,-0.3330676,-0.3472612,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
-1.0636027,-0.9029432,-0.74582124,1.3930225,-0.38439065,0.7476531,-0.53786004,-0.82831764,-0.6411179,-0.5995131,-0.6337196,-0.19739147,-0.9944737,-0.8819283,-0.9671327,-0.26675135,-1.0026779,-0.35179648,2.7042017,-0.05236028,1.6895492,3.0722575,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,1.5887402,2.212495,-0.03808152,1.7819473,2.2794302,0.0,-0.1597914,0.0,-0.01,-0.55496794,0.3842341,-0.30567497,-0.34595218,-0.80245465,-1.0199564,-0.98718464,-0.41237253,-0.38065407,-0.026465455,3.1376746,-0.031637017,-0.1597914,-1.0569705,-0.01,-0.014142843,-0.01,-0.7230583,-0.9799851,-0.6337196,-0.9671327,0.0,0.0,0.0,0.0,0.0,0.0,-0.38439065,-0.53786004,0.7476531,-0.82831764,0.0,0.7931979,-0.3472612,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
-1.0162356,-0.3627322,1.2968123,-0.11633743,0.29374635,-0.6459221,2.1959019,0.41869494,1.6507639,-0.39355034,1.0207524,5.0309687,1.0613571,1.2038151,1.1593848,-0.26675135,0.4678569,-0.27772465,-0.22516166,-0.04474641,-0.1678101,-0.23251358,0.018226383,0.014902878,-0.02862979,-0.00772974,0.041530583,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,0.03735589,-0.9470359,-0.2296936,-0.29749277,-0.6174362,1.031546,0.79552853,2.037045,1.5713844,-0.026465455,-0.3186755,-0.031637017,-0.1597914,-1.0569705,-0.01,-0.014142843,-0.01,-0.7230583,0.55291903,1.0207524,1.1593848,0.0,0.0,0.0,0.0,0.0,0.0,0.29374635,2.1959019,-0.6459221,0.41869494,0.0,-0.49849972,0.32711968,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
-1.3500665,-0.9029432,-0.74582124,0.25439298,-0.38439065,0.7476531,-0.53786004,-0.82831764,-0.6411179,-0.5995131,-0.6337196,-0.19739147,-0.9944737,-0.8819283,-0.9671327,-0.26675135,-1.0026779,-0.34745416,0.5607242,-0.05236028,0.3277936,0.65669924,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,0.32073557,0.47106254,-0.03808152,0.3677525,0.49234435,0.0,-0.1597914,0.0,-0.01,-0.55496794,0.3842341,-0.30567497,-0.3337586,-0.80245465,-1.0199564,-0.98718464,-0.41237253,-0.38065407,-0.026465455,3.1376746,-0.031637017,-0.1597914,-1.0569705,-0.01,-0.014142843,-0.01,-0.7230583,-0.9799851,-0.6337196,-0.9671327,0.0,0.0,0.0,0.0,0.0,0.0,-0.38439065,-0.53786004,0.7476531,-0.82831764,0.0,0.7931979,-0.3472612,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
-1.0558091,1.8827055,-0.74582124,-0.107425645,-0.15834498,-0.6459221,0.7345952,0.38206938,1.58345,1.7437358,1.6765491,-0.19739147,1.0009761,1.1425556,1.0969278,-0.26675135,-0.18177909,-0.31987295,-0.120401725,-0.05236028,-0.10492705,-0.1108849,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,0.23479716,-0.05952256,-0.2832043,-0.30349055,1.3025099,0.97129214,1.1305883,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,0.9460056,-0.01,-0.014142843,-0.01,1.302315,1.2052299,1.6765491,1.0969278,0.0,0.0,0.0,0.0,0.0,0.0,-0.15834498,0.7345952,-0.6459221,0.38206938,0.0,-0.3330676,-0.12246757,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
-1.0162356,-0.3627322,1.2968123,-0.12109039,-0.38439065,3.5348036,-0.53786004,-0.7097206,-0.6411179,-0.5995131,-0.6337196,-0.19739147,-0.9369679,-0.8352544,-0.9165721,-0.24861763,-0.954052,-0.27221534,-0.22814414,-0.051062666,-0.1727839,-0.23314378,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,-0.09741154,-0.16984037,-0.036132675,-0.1521015,-0.16598204,0.0,-0.1597914,0.0,-0.01,-0.55496794,-0.05952256,-0.30567497,-0.1224811,-0.7539252,-0.9625717,-0.93347746,-0.39402443,-0.38054454,-0.026465455,-0.3186755,-0.031637017,-0.1597914,-1.0569705,-0.01,-0.014142843,-0.01,-0.7230583,-0.9338038,-0.6337196,-0.9165721,0.0,0.0,0.0,0.0,0.0,0.0,-0.38439065,-0.53786004,3.5348036,-0.7097206,0.0,-0.49849972,-0.3472612,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
-1.0558091,1.8827055,-0.74582124,-0.12079333,0.06770068,-0.6459221,0.76209784,0.38206938,1.58345,-0.54886657,0.54638165,6.450794,1.0009761,1.1425556,1.0969278,-0.26675135,-0.0039499626,-0.2928067,-0.20735992,-0.024128359,-0.15182288,-0.22369078,0.012521862,0.06260866,-0.029278042,0.021275457,0.10521307,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,1.0245622,-0.05952256,-0.25158265,-0.29388323,-0.7569583,0.97129214,0.61258835,2.4308434,2.2495077,-0.026465455,-0.3186755,-0.031637017,-0.1597914,0.9460056,-0.01,-0.014142843,-0.01,-0.7230583,0.4873206,0.54638165,1.0969278,0.0,0.0,0.0,0.0,0.0,0.0,0.06770068,0.76209784,-0.6459221,0.38206938,0.0,-0.3330676,0.10232606,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
0.8558744,-0.3627322,1.2968123,-0.14336987,0.06770068,-0.6459221,-0.5011899,-0.8108769,-0.60906357,-0.56574875,-0.6004304,-0.19739147,-0.9657208,-0.8527571,-0.93739116,-0.26675135,-0.9701291,-0.26100674,-0.22861016,-0.051759604,-0.17349444,-0.23314378,-0.014684314,0.01372009,-0.029278042,-0.008696579,0.040486608,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,-0.1600854,-0.9470359,-0.22323082,-0.2641175,-0.77212375,-0.991264,-0.9566692,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,-1.0569705,-0.01,-0.014142843,-0.01,-0.7230583,-0.95199645,-0.6004304,-0.93739116,0.0,0.0,0.0,0.0,0.0,0.0,0.06770068,-0.5011899,-0.6459221,-0.8108769,0.0,-0.49849972,0.10232606,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
-1.420047,-0.93429095,-1.859985,-0.1504993,-0.15834498,-0.6459221,-0.53786004,-0.82831764,-0.6411179,-0.5995131,-0.6337196,-0.19739147,-0.9944737,-0.8819283,-0.9671327,-0.26675135,-1.0026779,-0.27960283,-0.20148815,-0.05236028,-0.15644142,-0.20226397,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,-0.55496794,-1.2428737,-0.2562766,-0.24694946,-0.80245465,-1.0199564,-0.98718464,-0.41237253,-0.38065407,-0.026465455,-0.3186755,-0.031637017,-0.1597914,-1.0569705,-0.01,-0.014142843,-0.01,1.302315,-0.9799851,-0.6337196,-0.9671327,0.0,0.0,0.0,0.0,0.0,0.0,-0.15834498,-0.53786004,-0.6459221,-0.82831764,0.0,-0.49849972,-0.3472612,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
-1.0162356,-0.3627322,1.2968123,-0.16208462,-0.15834498,-0.6459221,-0.20599492,0.41869494,-0.060935207,0.0116223795,-0.03118553,-0.19739147,1.0613571,1.2038151,1.1593848,-0.26675135,0.7163224,-0.24446724,-0.2232976,-0.05236028,-0.170297,-0.22684178,-0.046278585,-0.04305373,-0.029278042,-0.043502815,-0.034679603,-0.17019032,-0.20315762,-0.03808152,-0.17977293,-0.19955108,0.0,-0.1597914,0.0,-0.01,-0.35752666,-0.9470359,-0.23278229,-0.19761749,-0.25346532,1.031546,0.6514956,2.1695945,1.7883688,-0.026465455,-0.3186755,-0.031637017,-0.1597914,-1.0569705,-0.01,-0.014142843,-0.01,1.302315,0.71088004,-0.03118553,1.1593848,0.0,0.0,0.0,0.0,0.0,0.0,-0.15834498,-0.20599492,-0.6459221,0.41869494,0.0,-0.49849972,-0.12246757,0.0,-0.051274255,-0.021357002,-0.04853966,-0.049178228
